"","overlap_type","seqnames","peakID","annotation","ENSEMBL","SYMBOL","log2FC_car","padj_car","log2FC_rna","padj_rna","geneChr","Start","End","gene_description"
"673","overlap","chr6","107658000-107659200","3'UTR","ENSG00000112320","SOBP",-1.4019180572805,0.000439681080559096,-5.28799923410905,2.28505557691694e-17,6,107490106,107661306,"sine oculis binding protein homolog"
"674","overlap","chr6","118649350-118652200","5'UTR","ENSG00000111860","CEP85L",-1.49923972531277,5.08284978833954e-12,-2.66396127146697,1.13350621467711e-38,6,118460772,118710075,"centrosomal protein 85 like"
"675","overlap","chr6","118664350-118664900","5'UTR","ENSG00000111860","CEP85L",-1.17820601156994,0.0441508812626613,-2.66396127146697,1.13350621467711e-38,6,118460772,118710075,"centrosomal protein 85 like"
"676","overlap","chr6","118708750-118710150","Promoter","ENSG00000111860","CEP85L",-1.81933473771842,7.64416744174287e-08,-2.66396127146697,1.13350621467711e-38,6,118460772,118710075,"centrosomal protein 85 like"
"677","overlap","chr6","119347550-119351300","Promoter","ENSG00000111885","MAN1A1",-0.587117477440522,0.0418654721317193,-0.659695473858163,1.04534113914534e-11,6,119177205,119349761,"mannosidase alpha class 1A member 1"
"678","overlap","chr6","120688750-120689100","Intron","ENSG00000146350","TBC1D32",-3.3879286453604,2.13540165011614e-08,-1.12590068325683,8.28605613417288e-10,6,121079494,121334745,"TBC1 domain family member 32"
"679","overlap","chr6","121435450-121438650","Promoter","ENSG00000152661","GJA1",-3.54197435177453,1.77761562681771e-48,-2.14023495747874,1.27436632804078e-45,6,121435595,121449727,"gap junction protein alpha 1"
"680","overlap","chr6","122542850-122543350","Intron","ENSG00000135549","PKIB",-1.9922368297741,1.67513955050202e-05,-0.304433147026684,0.0157869087610691,6,122471917,122726373,"cAMP-dependent protein kinase inhibitor beta"
"681","overlap","chr6","122609650-122611750","5'UTR","ENSG00000135549","PKIB",-2.40794655686349,7.22861376747477e-22,-0.304433147026684,0.0157869087610691,6,122471917,122726373,"cAMP-dependent protein kinase inhibitor beta"
"682","overlap","chr6","122788700-122790600","Promoter","ENSG00000172594","SMPDL3A",-1.18067269137033,1.4273643172133e-05,-1.12004559603734,2.72436635886021e-08,6,122789049,122809720,"sphingomyelin phosphodiesterase acid like 3A"
"683","overlap","chr6","123472050-123472600","Intron","ENSG00000186439","TRDN",-2.28375497465616,2.50770721731758e-07,-7.42406786861388,3.8001362756195e-09,6,123216339,123637093,"triadin"
"684","overlap","chr6","124981250-124982300","Intron","ENSG00000146373","RNF217",-0.913046789781653,0.0126019175616229,-1.33392639130563,4.1758062204537e-37,6,124962437,125092633,"ring finger protein 217"
"685","overlap","chr6","128911150-128911900","3'UTR","ENSG00000196569","LAMA2",-0.833657768780584,0.0449014839660142,-1.05057761548097,3.03291017000534e-09,6,128883138,129516566,"laminin subunit alpha 2"
"686","overlap","chr6","134173800-134176200","5'UTR","ENSG00000118515","SGK1",-0.697305984752671,0.0192522619125606,0.342195094062101,0.00492680264366208,6,134169248,134318112,"serum/glucocorticoid regulated kinase 1"
"687","overlap","chr6","135180050-135184350","Promoter","ENSG00000118513","MYB",-0.867077560494455,0.000901244032546639,-0.575086731053309,0.0400591171591312,6,135181308,135219173,"MYB proto-oncogene, transcription factor"
"688","overlap","chr6","143176250-143176800","Intron","ENSG00000146416","AIG1",-1.40210735620435,0.00109776747744484,-0.771045594547068,9.52819381434532e-22,6,143060496,143341058,"androgen induced 1"
"689","overlap","chr6","147507400-147509500","Promoter","ENSG00000203727","SAMD5",-1.01787796248588,0.0028254726693212,-1.79790924754985,1.77831078300234e-05,6,147508690,147953937,"sterile alpha motif domain containing 5"
"690","overlap","chr6","150142100-150146100","Promoter","ENSG00000198729","PPP1R14C",-1.74143385737444,7.91507913152442e-14,-1.42290843024258,6.33827701058015e-34,6,150143044,150250392,"protein phosphatase 1 regulatory inhibitor subunit 14C"
"691","overlap","chr6","150600500-150600950","Exon","ENSG00000120278","PLEKHG1",-1.28600829685581,0.00749364365534633,-1.46604074211301,0.0352002440240096,6,150599883,150843665,"pleckstrin homology and RhoGEF domain containing G1"
"692","overlap","chr6","159691100-159694550","5'UTR","ENSG00000112096","SOD2",-0.771207763057004,0.00411573438567172,-0.467838530004963,9.18513780361675e-10,6,159669069,159762529,"superoxide dismutase 2"
"693","overlap","chr6","159725900-159730000","5'UTR","ENSG00000112096","SOD2",-0.895840183706672,0.000225292146378957,-0.467838530004963,9.18513780361675e-10,6,159669069,159762529,"superoxide dismutase 2"
"694","overlap","chr6","159758600-159759000","Intron","ENSG00000112096","SOD2",-1.00386325934645,0.0469324263740199,-0.467838530004963,9.18513780361675e-10,6,159669069,159762529,"superoxide dismutase 2"
"695","overlap","chr6","159787550-159792250","Promoter","ENSG00000120438","TCP1",-0.933115535742537,0.00010996838992499,0.270722650085639,5.25367884930094e-05,6,159778498,159789703,"t-complex 1"
"696","overlap","chr6","160990600-160993250","Promoter","ENSG00000085511","MAP3K4",-0.801202307850193,0.00249674379444104,-0.913659592969064,8.25531562107158e-25,6,160991727,161117385,"mitogen-activated protein kinase kinase kinase 4"
"697","overlap","chr6","163412450-163418150","Promoter","ENSG00000270419","CAHM",-0.745916200234406,0.00334172419366753,-1.86856619875485,0.0199089141058828,6,163413065,163413960,"colon adenocarcinoma hypermethylated"
"698","overlap","chr6","166341450-166343500","Promoter","ENSG00000198818","SFT2D1",-0.893046682279701,0.000432626260569825,-0.971878128790023,3.40685149772824e-32,6,166319728,166342576,"SFT2 domain containing 1"
"699","overlap","chr6","166381050-166384450","Promoter","ENSG00000060762","MPC1",-0.717030416295259,0.0111414176267662,-0.642101206819236,2.24902250339981e-08,6,166364919,166383013,"mitochondrial pyruvate carrier 1"
"700","overlap","chr6","169253000-169254100","Promoter","ENSG00000186340","THBS2",-1.88723489947363,6.00450307844462e-08,-0.734922110394304,1.25212596523348e-08,6,169215780,169254050,"thrombospondin 2"
"701","overlap","chr6","169700800-169704250","Promoter","ENSG00000184465","WDR27",-0.953024424783135,3.73521449310388e-05,-2.53844499280041,1.84748421186752e-92,6,169419969,169702067,"WD repeat domain 27"
"702","overlap","chr6","169722100-169725700","Promoter","ENSG00000130024","PHF10",-0.915743993034504,0.000160408611138777,-0.648836318539399,3.48211693143785e-15,6,169703902,169725566,"PHD finger protein 10"
"703","overlap","chr6","169750450-169752700","5'UTR","ENSG00000130024","PHF10",-0.850291556729142,0.00136368586158881,-0.648836318539399,3.48211693143785e-15,6,169703902,169725566,"PHD finger protein 10"
"704","overlap","chr6","170551550-170555900","Promoter","ENSG00000008018","PSMB1",-0.902508270417633,0.00069152587261051,-0.8337634762348,1.29172918713413e-38,6,170535120,170553307,"proteasome 20S subunit beta 1"
"705","overlap","chr6","170583200-170585600","Promoter","ENSG00000071994","PDCD2",-0.818679916654908,0.00162477007412959,-0.984977882240854,4.41450063608507e-37,6,170575295,170584692,"programmed cell death 2"
"706","overlap","chr7","12570450-12570900","Promoter","ENSG00000006747","SCIN",-1.31170278093774,0.00575259830120504,0.210302410908095,0.0190120331290748,7,12570577,12660182,"scinderin"
"707","overlap","chr7","15396250-15396450","Exon","ENSG00000187546","AGMO",-2.10844057073438,0.000759305089478174,-4.65538655510145,7.20605051798447e-17,7,15200317,15562015,"alkylglycerol monooxygenase"
"708","overlap","chr7","15547100-15548200","Intron","ENSG00000187546","AGMO",-3.4805899785978,2.90321680278013e-24,-4.65538655510145,7.20605051798447e-17,7,15200317,15562015,"alkylglycerol monooxygenase"
"709","overlap","chr7","15556850-15557650","Intron","ENSG00000187546","AGMO",-6.16078187364927,1.76041202059877e-12,-4.65538655510145,7.20605051798447e-17,7,15200317,15562015,"alkylglycerol monooxygenase"
"710","overlap","chr7","15561800-15562150","Promoter","ENSG00000187546","AGMO",-4.87054630584439,8.53816325951665e-07,-4.65538655510145,7.20605051798447e-17,7,15200317,15562015,"alkylglycerol monooxygenase"
"711","overlap","chr7","16804700-16805650","5'UTR","ENSG00000106541","AGR2",-0.83881376139789,0.0463707102107511,-1.51203577104485,2.72565354426811e-33,7,16791811,16833433,"anterior gradient 2, protein disulphide isomerase family member"
"712","overlap","chr7","27103300-27104150","Promoter","ENSG00000105996","HOXA2",-1.11374073743246,0.00312607098791255,-1.51708217754802,3.01529498959297e-10,7,27100354,27102683,"homeobox A2"
"713","overlap","chr7","27155650-27156800","Promoter","ENSG00000122592","HOXA7",-0.644977400265752,0.0419130793884982,-0.435048041940973,0.0452617334374859,7,27153716,27156675,"homeobox A7"
"714","overlap","chr7","29145800-29147450","5'UTR","ENSG00000106066","CPVL",-0.786788774410263,0.0238988097453799,-0.714579660782232,7.44297614367627e-13,7,28995235,29195451,"carboxypeptidase vitellogenic like"
"715","overlap","chr7","29194350-29195850","Promoter","ENSG00000106066","CPVL",-1.19556069414727,4.68874246539089e-05,-0.714579660782232,7.44297614367627e-13,7,28995235,29195451,"carboxypeptidase vitellogenic like"
"716","overlap","chr7","33527250-33527950","Intron","ENSG00000122507","BBS9",-0.827097989824289,0.021797502415367,-0.312644233302606,0.0324963366701674,7,33109557,33877180,"Bardet-Biedl syndrome 9"
"717","overlap","chr7","33808000-33808400","Intron","ENSG00000122507","BBS9",-1.42109693747387,1.08232743165689e-05,-0.312644233302606,0.0324963366701674,7,33109557,33877180,"Bardet-Biedl syndrome 9"
"718","overlap","chr7","82442000-82444800","Promoter","ENSG00000153956","CACNA2D1",-3.26547325201004,1.26728463500999e-39,-7.23428467245047,2.34703710507498e-16,7,81946444,82443777,"calcium voltage-gated channel auxiliary subunit alpha2delta 1"
"719","overlap","chr7","93574450-93576550","Promoter","ENSG00000004948","CALCR",-0.886392874029353,0.0132210885147314,-2.96002813706179,0.000405574509493339,7,93424486,93574730,"calcitonin receptor"
"720","overlap","chr7","95395900-95397400","Promoter","ENSG00000105852","PON3",-0.799890490468374,0.0129071976535898,-1.61022125596096,2.02834559196968e-23,7,95359872,95396375,"paraoxonase 3"
"721","overlap","chr7","107044100-107045250","Promoter","ENSG00000005249","PRKAR2B",-2.58464907841164,3.32360206085581e-12,-3.70336365830204,9.82281575507952e-54,7,107044705,107161811,"protein kinase cAMP-dependent type II regulatory subunit beta"
"722","overlap","chr7","113085750-113087650","Promoter","ENSG00000164604","GPR85",-0.828945025702094,0.0203720905021788,-1.61341489155972,5.12724108211384e-06,7,113078331,113087778,"G protein-coupled receptor 85"
"723","overlap","chr7","114084300-114087300","Promoter","ENSG00000128573","FOXP2",-2.76197756091124,2.21181404978182e-31,-5.64959525319975,1.03236019603765e-17,7,114086327,114693772,"forkhead box P2"
"724","overlap","chr7","114414700-114416900","5'UTR","ENSG00000128573","FOXP2",-3.85256878250457,2.04625341771965e-33,-5.64959525319975,1.03236019603765e-17,7,114086327,114693772,"forkhead box P2"
"725","overlap","chr7","114418150-114418650","Intron","ENSG00000128573","FOXP2",-5.44353952653257,3.68850453650786e-09,-5.64959525319975,1.03236019603765e-17,7,114086327,114693772,"forkhead box P2"
"726","overlap","chr7","120856750-120858700","Promoter","ENSG00000106025","TSPAN12",-0.738952606036212,0.0234539307967013,-0.430226841117807,0.00565712140664097,7,120787320,120858402,"tetraspanin 12"
"727","overlap","chr7","123527750-123528600","Intron","ENSG00000164675","IQUB",-0.813050959318928,0.0166304492358493,-2.27229642268605,1.82606655483857e-05,7,123452193,123535077,"IQ motif and ubiquitin domain containing"
"728","overlap","chr7","124764750-124766150","Promoter","ENSG00000170775","GPR37",-0.693967144168719,0.0489719610319912,-1.20810331867708,1.43585963755046e-06,7,124743885,124765792,"G protein-coupled receptor 37"
"729","overlap","chr8","8887650-8894350","5'UTR","ENSG00000104626","ERI1",-0.755850660173206,0.00757108243918245,0.27306067451388,0.00104764111969042,8,9002147,9116746,"exoribonuclease 1"
"730","overlap","chr8","11795400-11796650","5'UTR","ENSG00000154328","NEIL2",-1.25129013214073,0.000302520110117815,0.254010310819643,0.0342303379891932,8,11769639,11787345,"nei like DNA glycosylase 2"
"731","overlap","chr8","39803650-39804050","Intron","ENSG00000131203","IDO1",-2.59426288383437,2.48164808727039e-07,-3.01258402478503,0.00200901610895734,8,39902275,39928790,"indoleamine 2,3-dioxygenase 1"
"732","overlap","chr8","56202350-56203650","Intron","ENSG00000181690","PLAG1",-1.2190405241492,0.00138450731574759,-1.75811421970835,8.94645618022129e-38,8,56160909,56211324,"PLAG1 zinc finger"
"733","overlap","chr8","57994700-57995350","Promoter","ENSG00000169122","FAM110B",-2.72543309439598,2.32860189666184e-09,-2.79403082175555,1.8354489185612e-08,8,57994523,58204279,"family with sequence similarity 110 member B"
"734","overlap","chr8","66870750-66871000","Promoter","ENSG00000178460","MCMDC2",-1.49646587216825,0.0263449386430515,-2.2108597964207,5.94528337814697e-14,8,66870749,66922048,"minichromosome maintenance domain containing 2"
"735","overlap","chr8","71843050-71844900","Promoter","ENSG00000178860","MSC",-1.03780075200412,0.000943879367896206,-0.838668390637895,0.0382179048123953,8,71841560,71844412,"musculin"
"736","overlap","chr8","75407000-75409000","Promoter","ENSG00000164749","HNF4G",-1.13754562556514,4.40941036913904e-06,-3.8903800812699,3.70024172061816e-06,8,75407914,75566834,"hepatocyte nuclear factor 4 gamma"
"737","overlap","chr8","80872700-80875000","Promoter","ENSG00000164684","ZNF704",-2.80874612769292,1.08996494636238e-19,-1.80334717313676,3.01649536346745e-22,8,80628451,80874781,"zinc finger protein 704"
"738","overlap","chr8","81280450-81281650","Promoter","ENSG00000164687","FABP5",-1.38329081118679,1.4273643172133e-05,0.306182145639716,0.000940634327510009,8,81280536,81284777,"fatty acid binding protein 5"
"739","overlap","chr8","90984750-90985200","Promoter","ENSG00000253250","C8orf88",-2.99646978957797,3.15343362138809e-08,-4.75405532874492,8.15086432382555e-10,8,90958471,90985238,"chromosome 8 open reading frame 88"
"740","overlap","chr8","98064200-98065200","Promoter","ENSG00000177459","ERICH5",-1.07726341512635,0.00108541047317963,-2.19079019196405,3.14516639875688e-10,8,98064522,98093610,"glutamate rich 5"
"741","overlap","chr8","109539050-109541400","Promoter","ENSG00000147654","EBAG9",-0.647200439528213,0.0394030606329209,-0.220580787717052,0.024434957571092,8,109539711,109565996,"estrogen receptor binding site associated antigen 9"
"742","overlap","chr8","113045850-113048200","Intron","ENSG00000164796","CSMD3",-1.27499764435098,0.000509098244724243,-3.18879666839239,0.00061162058781617,8,112222928,113436939,"CUB and Sushi multiple domains 3"
"743","overlap","chr8","113313100-113313450","Exon","ENSG00000164796","CSMD3",-2.80662474950941,3.70348483685473e-05,-3.18879666839239,0.00061162058781617,8,112222928,113436939,"CUB and Sushi multiple domains 3"
"744","overlap","chr8","144521800-144523900","3'UTR","ENSG00000254402","LRRC24",-0.796671685629066,0.00568945488862487,-1.21022709891289,0.00506975052173608,8,144522388,144527033,"leucine rich repeat containing 24"
"745","overlap","chr9","34636700-34638250","Promoter","ENSG00000147955","SIGMAR1",-0.979904643488749,0.00140098144524389,0.279072083706304,0.000403521114856165,9,34634722,34637844,"sigma non-opioid intracellular receptor 1"
"746","overlap","chr9","36485650-36488900","Promoter","ENSG00000137075","RNF38",-0.666280301678959,0.0088412234047924,-0.259450377536413,0.00177397503086925,9,36336396,36487548,"ring finger protein 38"
"747","overlap","chr9","72953050-72953800","5'UTR","ENSG00000165092","ALDH1A1",-1.61512649690499,0.00041096014326797,-5.0844970453012,4.74693097988617e-117,9,72900671,73080442,"aldehyde dehydrogenase 1 family member A1"
"748","overlap","chr9","87497250-87498600","Promoter","ENSG00000196730","DAPK1",-1.45346854175482,7.22465222350729e-08,-1.93286681599747,8.96803369214565e-86,9,87497228,87708634,"death associated protein kinase 1"
"749","overlap","chr9","92947150-92947950","Promoter","ENSG00000127084","FGD3",-0.853168373584305,0.0353014812072384,-1.38976185080746,4.805488728892e-73,9,92947523,93036236,"FYVE, RhoGEF and PH domain containing 3"
"750","overlap","chr9","110252900-110258350","Promoter","ENSG00000136810","TXN",-1.23040356769037,5.69385493214521e-08,-0.960382703768089,4.70899763749656e-49,9,110243810,110256507,"thioredoxin"
"751","overlap","chr9","111597550-111600150","Promoter","ENSG00000106853","PTGR1",-0.64289391412159,0.0190396309801041,0.372196785917058,2.07582550557028e-07,9,111549722,111599893,"prostaglandin reductase 1"
"752","overlap","chr9","111660850-111663450","Promoter","ENSG00000242616","GNG10",-0.745621795507951,0.00531466638515118,-0.912745638123413,8.8520225138766e-45,9,111661605,111670226,"G protein subunit gamma 10"
"753","overlap","chr9","111895250-111902750","Promoter","ENSG00000148154","UGCG",-0.768766315033671,0.00553396011598365,-0.206220230271624,0.00453669356213458,9,111896814,111935369,"UDP-glucose ceramide glucosyltransferase"
"754","overlap","chr9","112330500-112335200","Promoter","ENSG00000119314","PTBP3",-0.713553892651226,0.0101325683205227,0.355981244609554,9.90250273978768e-06,9,112217716,112333664,"polypyrimidine tract binding protein 3"
"755","overlap","chr9","112377750-112381250","Promoter","ENSG00000119471","HSDL2",-0.604216089239995,0.0323542692082446,0.263373842331111,0.000262449560153133,9,112380080,112472405,"hydroxysteroid dehydrogenase like 2"
"756","overlap","chr9","113400600-113402000","Promoter","ENSG00000148218","ALAD",-0.657043463610249,0.0178431310711731,-1.00278895337305,6.63791985740765e-37,9,113386312,113401290,"aminolevulinate dehydratase"
"757","overlap","chr9","113875200-113877450","Promoter","ENSG00000157657","ZNF618",-0.978686319363048,0.000348966381796761,-2.44028977379735,3.5938096429421e-62,9,113876282,114056593,"zinc finger protein 618"
"758","overlap","chr9","114155150-114156800","Promoter","ENSG00000196739","COL27A1",-1.12091340969031,0.00025690252974377,-0.732432190333907,2.85234785774271e-12,9,114155537,114312511,"collagen type XXVII alpha 1 chain"
"759","overlap","chr9","114277350-114277700","Intron","ENSG00000196739","COL27A1",-1.29869248678538,0.00873890616956209,-0.732432190333907,2.85234785774271e-12,9,114155537,114312511,"collagen type XXVII alpha 1 chain"
"760","overlap","chr9","114397350-114398700","Promoter","ENSG00000106948","AKNA",-0.741717746092528,0.0416463607816892,0.234781668086478,0.0093819889077615,9,114334156,114398503,"AT-hook transcription factor"
"761","overlap","chr9","131096600-131097150","Promoter","ENSG00000126878","AIF1L",-1.43551219991246,0.00133274905226177,-0.332092440538277,0.000745528413267498,9,131096476,131123152,"allograft inflammatory factor 1 like"
"762","overlap","chrX","43654800-43656650","Promoter","ENSG00000189221","MAOA",-2.12561591299782,9.75200312278089e-13,-1.71912498402629,1.99825699091892e-18,23,43654907,43746817,"monoamine oxidase A"
"763","overlap","chrX","54177950-54183900","Promoter","ENSG00000184083","FAM120C",-0.634016439307539,0.042393133949982,-0.202995231709544,0.0405545964043472,23,54068324,54183281,"family with sequence similarity 120C"
"764","overlap","chrX","54474100-54474700","Intron","ENSG00000102302","FGD1",-1.76382112821299,8.01955540677465e-05,-1.65094476937037,3.31049449528211e-34,23,54445454,54496234,"FYVE, RhoGEF and PH domain containing 1"
"765","overlap","chrX","54494950-54496550","Promoter","ENSG00000102302","FGD1",-1.37498072276946,5.07045212904994e-05,-1.65094476937037,3.31049449528211e-34,23,54445454,54496234,"FYVE, RhoGEF and PH domain containing 1"
"766","overlap","chrX","67543600-67546350","Promoter","ENSG00000169083","AR",-0.772127520101592,0.0330804179181538,-0.773593474525888,5.25342241894107e-07,23,67544021,67730619,"androgen receptor"
"767","overlap","chrX","68693550-68694400","5'UTR","ENSG00000130052","STARD8",-0.874828864197571,0.0350562098156748,-0.943667256384688,0.00330273462387732,23,68647666,68725842,"StAR related lipid transfer domain containing 8"
"768","overlap","chrX","71095250-71096700","Promoter","ENSG00000184481","FOXO4",-0.880268455043504,0.0182971460107727,-0.868395150717522,3.64448828494425e-08,23,71095851,71103532,"forkhead box O4"
"769","overlap","chrX","74290400-74293850","Promoter","ENSG00000230590","FTX",-0.705120106704363,0.0197184159334313,-2.20638477170703,1.3244390153897e-94,23,73963955,74293574,"FTX transcript, XIST regulator"
"770","overlap","chrX","101617050-101618100","Promoter","ENSG00000198960","ARMCX6",-0.757586442028973,0.0440516416832835,-0.843110893277133,1.43000172635307e-13,23,101615118,101618001,"armadillo repeat containing X-linked 6"
"771","overlap","chrX","103584950-103586550","5'UTR","ENSG00000133142","TCEAL4",-0.754899907771479,0.0148126941158169,-0.864444543301748,1.26902619841742e-31,23,103576231,103587729,"transcription elongation factor A like 4"
"772","overlap","chrX","106725900-106727100","5'UTR","ENSG00000133135","RNF128",-2.36138086461123,3.73520909952001e-11,-3.5856813465484,1.22468363276447e-19,23,106693794,106797016,"ring finger protein 128"
"773","overlap","chrX","106802000-106803600","Promoter","ENSG00000133138","TBC1D8B",-1.10062895262505,0.00133274905226177,-0.511395999662326,0.00105302279704044,23,106802673,106876150,"TBC1 domain family member 8B"
"774","overlap","chrX","118495650-118497000","Promoter","ENSG00000147251","DOCK11",-2.82586141937759,6.88076544649077e-17,-3.32002712578254,1.880834801873e-17,23,118495815,118686163,"dedicator of cytokinesis 11"
"775","overlap","chrX","154457350-154459500","Promoter","ENSG00000130827","PLXNA3",-0.773376049966775,0.0124376493869011,-1.87834259913748,1.28096278300583e-96,23,154458281,154477779,"plexin A3"
"776","overlap","chrX","155767100-155767900","5'UTR","ENSG00000168939","SPRY3",-1.2243745363577,0.00539615866720633,-0.904786307397918,0.00192029793599413,23,155612572,155782459,"sprouty RTK signaling antagonist 3"
"777","overlap","chrX","155767100-155767900","5'UTR","ENSG00000168939","SPRY3",-1.2243745363577,0.00539615866720633,-0.904786307397918,0.00192029793599413,23,155612572,155782459,"sprouty RTK signaling antagonist 3"
"778","overlap","chrY","2934650-2936600","Promoter","ENSG00000067646","ZFY",-3.06916645590804,3.13744538232336e-24,0.362530198470406,0.00629898131530752,24,2935281,2982506,"zinc finger protein Y-linked"
"779","overlap","chrY","7273500-7275900","Promoter","ENSG00000099725","PRKY",-3.09314745876706,2.01443469395473e-27,-0.789838042438424,8.16857641517158e-09,24,7273972,7381548,"protein kinase Y-linked (pseudogene)"
